,Unnamed: 0,FILENAME,NOBS,BANDS,RA,DEC,BRIGHTEST,RISE_z,RISE_i,RISE_r,MAX_r-i,MIN_r-i,MAX_i-z,MIN_i-z,MAX_SNR_z,MAX_SNR_i,MAX_SNR_r,CUT_1,CUT_2,CUT_3,CCD,MAG_r,MAG_i,MAG_z,EXPNUM_1,EXPNUM_2,EXPNUM_3,EXPNUM_4
1035,1035,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000448.DAT,4,iz,77.002256,5.893483,z,2.4135,1.0195999999999998,0.0,0.0,0.0,-6.4335,-7.8274,1.8615196826365576,-0.4481577581733264,0.0,True,True,False,-1,99.9,27.5,25.536639815148288,0,0,0,0
1036,1036,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000463.DAT,4,iz,77.002256,5.893483,z,2.5380000000000003,4.1604,0.0,0.0,0.0,-7.869,-9.4914,5.184779299847793,2.3744493392070485,0.0,True,True,False,-1,99.9,25.09490578358747,24.421835878924327,0,0,0,0
1037,1037,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000465.DAT,4,iz,77.002256,5.893483,z,-5.399999999999976,-8.430000000000009,0.0,0.0,0.0,-97.77999999999996,-100.81,82.4692065310799,47.8169014084507,0.0,True,True,True,-1,99.9,21.851672437705865,21.37245386961136,0,0,0,0
1038,1038,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000482.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,40.74999999999999,40.74999999999999,0.0,0.0,0.0,25.437217059804624,43.59042553191489,True,True,False,-1,22.077946342475443,22.42897858721133,99.9,0,0,0,0
1039,1039,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000486.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,2.1645,2.1645,0.0,0.0,0.0,0.495355587808418,1.285805860805861,True,True,False,-1,25.938701764831706,26.72178115334429,99.9,0,0,0,0
1040,1040,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000497.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,44.48999999999995,44.48999999999995,0.0,0.0,0.0,71.9916724496877,100.3696388261851,True,True,False,-1,21.1222598135342,21.267331254056927,99.9,0,0,0,0
1041,1041,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000547.DAT,4,iz,77.002256,5.893483,z,-0.14999999999999858,-1.6344999999999992,0.0,0.0,0.0,-11.882,-13.3665,6.7117664943751905,2.6406735751295343,0.0,True,True,False,-1,99.9,25.16900586249134,24.147650994904804,0,0,0,0
1042,1042,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000589.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-11.8569,-11.8569,0.0,0.0,0.0,2.798550724637681,-0.08276810265811181,True,True,False,-1,27.5,24.8401661895924,99.9,0,0,0,0
1043,1043,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000590.DAT,4,iz,77.002256,5.893483,i,-2.0319999999999965,4.060000000000001,0.0,0.0,0.0,35.899,29.807,26.299191374663078,30.94608341810784,0.0,True,True,False,-1,99.9,22.286951997387646,22.66652223809762,0,0,0,0
1044,1044,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000592.DAT,4,iz,77.002256,5.893483,z,-5.4639,0.7129800000000001,0.0,0.0,0.0,-4.778219999999999,-10.9551,2.9803048780487806,-0.1211001556824079,0.0,True,True,False,-1,99.9,27.5,25.91342902390837,0,0,0,0
1045,1045,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000594.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-9.5416,-9.5416,3.4580920451081987,0.4432326209776468,0.0,True,True,False,-1,99.9,26.85916795393582,24.862893051928292,0,0,0,0
1046,1046,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000611.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-2.43755,-2.43755,0.0,0.0,0.0,-0.1564843939027341,-0.9423464711274059,True,True,False,-1,27.5,27.5,99.9,0,0,0,0
1047,1047,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000616.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-33.85,-33.85,0.0,0.0,0.0,13.777537796976242,7.161398176291792,True,True,False,-1,24.069515701810666,23.102512221025528,99.9,0,0,0,0
1048,1048,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000618.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-9.3767,-9.3767,1.4007326007326009,-1.1763882063882063,0.0,True,True,False,-1,99.9,27.5,25.845752175870786,0,0,0,0
1049,1049,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000633.DAT,4,ir,77.390969,6.614503,i,0.0,6.2517000000000005,1.5772999999999993,1.3106,-3.363800000000001,0.0,0.0,0.0,2.9710365853658534,2.2992547612475844,True,True,False,-1,25.19836142869981,24.830092276246837,99.9,0,0,0,0
1050,1050,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000659.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,231.47000000000003,231.47000000000003,105.14614952220349,135.93265993265993,0.0,True,True,False,-1,99.9,20.54457119090779,21.067501707272637,0,0,0,0
1051,1051,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000667.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-7.314999999999998,-7.314999999999998,0.0,0.0,0.0,7.102650602409638,6.737914259653389,True,True,False,-1,24.136026615648376,23.82632863037312,99.9,0,0,0,0
1052,1052,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000669.DAT,4,ir,77.390969,6.614503,r,0.0,2.5900000000000034,-2.728000000000001,13.810000000000002,8.491999999999997,0.0,0.0,0.0,12.344278858297551,16.427282668124658,True,True,False,-1,23.103420359469204,23.27737193583255,99.9,0,0,0,0
1053,1053,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000710.DAT,4,ir,77.390969,6.614503,i,0.0,-0.7459999999999987,-0.9557000000000002,-9.054,-9.263700000000002,0.0,0.0,0.0,4.924384673940624,2.8567880794701983,True,True,False,-1,25.067492271197032,24.322662717812854,99.9,0,0,0,0
1054,1054,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000726.DAT,4,iz,77.002256,5.893483,i,-5.1539999999999955,-1.356999999999999,0.0,0.0,0.0,20.605,16.808,12.596549636803875,15.015934207144694,0.0,True,True,False,-1,99.9,23.108980318627605,23.595309455252462,0,0,0,0
1055,1055,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000759.DAT,4,ir,77.390969,6.614503,i,0.0,7.769999999999982,-6.339999999999975,-198.40000000000003,-212.51,0.0,0.0,0.0,154.85714285714286,119.41474537623509,True,True,False,-1,20.83139096719188,20.42272675113389,99.9,0,0,0,0
1056,1056,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000794.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,13.970999999999995,13.970999999999995,10.542285541073054,11.890243902439025,0.0,True,True,False,-1,99.9,23.280063449913612,23.646707273539235,0,0,0,0
1057,1057,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000799.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-37.211,-37.211,0.0,0.0,0.0,20.883870967741935,15.162537764350455,True,True,False,-1,23.24850027669794,22.646233841096095,99.9,0,0,0,0
1058,1058,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000808.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-197.88,-197.88,99.08757062146893,36.71709894332373,0.0,True,True,False,-1,99.9,22.03905229835351,21.137443893108166,0,0,0,0
1059,1059,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000820.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,1.8901,1.8901,0.0,0.0,0.0,-1.0587466731187998,-0.7594561564314085,True,True,False,-1,27.5,27.5,99.9,0,0,0,0
1060,1060,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000827.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,3.25663,3.25663,0.0,0.0,0.0,0.12547060246794095,1.1523809523809525,True,True,False,-1,26.05765008916277,28.212981528458307,99.9,0,0,0,0
1061,1061,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000852.DAT,4,iz,77.002256,5.893483,z,-3.424599999999999,-2.9679,0.0,0.0,0.0,-7.4022000000000014,-7.858899999999998,2.8581097560975612,0.39317769130998703,0.0,True,True,False,-1,99.9,27.5,25.563707585678625,0,0,0,0
1062,1062,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000861.DAT,4,ir,77.390969,6.614503,r,0.0,3.4090000000000025,0.8220000000000027,31.163,28.576,0.0,0.0,0.0,7.971631205673759,16.41552761071624,True,True,False,-1,23.05375363232748,23.75518914356185,99.9,0,0,0,0
1063,1063,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000880.DAT,4,iz,77.002256,5.893483,z,7.3459999999999965,2.4410000000000007,0.0,0.0,0.0,-11.897,-16.801999999999996,10.471051833889057,4.5904269081500635,0.0,True,True,True,-1,99.9,24.3774935627256,23.65406843752461,0,0,0,0
1064,1064,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000883.DAT,4,iz,77.002256,5.893483,i,6.468000000000004,-2.5799999999999983,0.0,0.0,0.0,24.018,14.97,31.22053118472098,31.0707019328586,0.0,True,True,False,-1,99.9,22.30576283528353,22.45096321077145,0,0,0,0
1065,1065,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000885.DAT,4,ir,77.390969,6.614503,i,0.0,1.7913000000000006,7.55558,-6.7734200000000016,-12.5377,0.0,0.0,0.0,1.7883040935672516,0.07187724633674315,True,True,True,-1,28.962650151454955,25.382086707265266,99.9,0,0,0,0
1066,1066,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000894.DAT,4,iz,77.002256,5.893483,z,3.300000000000182,-26.0,0.0,0.0,0.0,-1329.6,-1358.9,472.4306076519129,253.76551133932392,0.0,True,True,True,-1,99.9,19.838761433018178,18.99692958125472,0,0,0,0
1067,1067,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000896.DAT,4,iz,77.002256,5.893483,z,-3.3654999999999986,0.6581000000000001,0.0,0.0,0.0,0.6666999999999996,-3.3569,2.5058859408356207,1.430645579465906,0.0,True,True,False,-1,99.9,25.645545759642086,25.78535467041483,0,0,0,0
1068,1068,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000933.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,2.83603,2.83603,0.11181484876260313,0.7863457760314342,0.0,True,True,False,-1,99.9,26.236446681041798,28.59138628493238,0,0,0,0
1069,1069,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000959.DAT,4,iz,77.002256,5.893483,z,-2.2457,-2.0237,0.0,0.0,0.0,-1.5346000000000002,-1.7566000000000002,1.6458040891058894,0.9431275933609958,0.0,True,True,False,-1,99.9,26.9809140815276,26.255051158405053,0,0,0,0
1070,1070,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000991.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,51.53,51.53,0.0,0.0,0.0,27.455973346025704,49.102677258017074,True,True,False,-1,21.943859158301887,22.34476776842458,99.9,0,0,0,0
1071,1071,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00000994.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-2.9041,-2.9041,0.0,0.0,0.0,2.7222222222222223,2.551357121073498,True,True,False,-1,25.19371832742689,24.87019020988473,99.9,0,0,0,0
1072,1072,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001006.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-14.1242,-14.1242,0.0,0.0,0.0,4.428571428571429,1.2905372405372406,True,True,False,-1,25.934713913954827,24.340791498607015,99.9,0,0,0,0
1073,1073,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001009.DAT,4,ir,77.390969,6.614503,r,0.0,16.969999999999914,4.639999999999986,164.25,151.9200000000001,0.0,0.0,0.0,164.8151508278521,206.87308688485993,True,True,True,-1,20.140534360318266,20.346656922357763,99.9,0,0,0,0
1074,1074,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001040.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-33.378,-33.378,18.01356238698011,6.4588839941262846,0.0,True,True,False,-1,99.9,23.94636038327389,23.058810025804572,0,0,0,0
1075,1075,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001043.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,28.100000000000023,28.100000000000023,74.31084198385236,67.29691546974335,0.0,True,True,False,-1,99.9,21.359806450156867,21.472171822651084,0,0,0,0
1076,1076,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001044.DAT,4,iz,77.002256,5.893483,i,0.3829999999999991,-6.404999999999998,0.0,0.0,0.0,13.470999999999998,6.6830000000000025,4.870015220700153,7.511880165289256,0.0,True,True,False,-1,99.9,24.11084450353648,24.489835768868804,0,0,0,0
1077,1077,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001052.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-40.99400000000001,-40.99400000000001,22.595674376689697,8.366414079687116,0.0,True,True,False,-1,99.9,23.66407791287273,22.809152243237413,0,0,0,0
1078,1078,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001054.DAT,4,ir,77.390969,6.614503,i,0.0,2.093,-1.1769999999999996,-7.1770000000000005,-10.447000000000001,0.0,0.0,0.0,7.5269825183683805,5.6290278160286435,True,True,False,-1,24.288246553689557,23.81777991557591,99.9,0,0,0,0
1079,1079,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001090.DAT,4,ir,77.390969,6.614503,r,0.0,12.041000000000004,7.376999999999995,12.118000000000002,7.4539999999999935,0.0,0.0,0.0,16.290249433106574,19.669939989088927,True,True,True,-1,22.855011261097694,22.97347791725357,99.9,0,0,0,0
1080,1080,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001098.DAT,4,iz,77.002256,5.893483,i,-4.319999999999993,12.689999999999998,0.0,0.0,0.0,165.09000000000003,148.08000000000004,88.75498575498575,113.37013922227557,0.0,True,True,True,-1,99.9,20.81445513605825,21.281411629201127,0,0,0,0
1081,1081,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001100.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,52.200000000000045,52.200000000000045,273.16546762589934,245.22437216961717,0.0,True,True,False,-1,99.9,19.809947145541138,19.858595370351352,0,0,0,0
1082,1082,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001104.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-54.479,-54.479,0.0,0.0,0.0,22.849880668257757,12.488498789346249,True,True,False,-1,23.461124313185834,22.547255101728506,99.9,0,0,0,0
1083,1083,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001110.DAT,4,ir,77.390969,6.614503,r,0.0,0.7600000000000051,5.149000000000001,1.296999999999997,-3.0919999999999987,0.0,0.0,0.0,14.640857503152587,16.224166211044288,True,True,False,-1,23.06648477996216,23.090475736508555,99.9,0,0,0,0
1084,1084,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001126.DAT,4,ir,77.390969,6.614503,i,0.0,-2.5646999999999998,-0.9188299999999999,-7.8311,-9.47697,0.0,0.0,0.0,2.499135959339263,0.09873652197954104,True,True,False,-1,27.5,25.346253583389736,99.9,0,0,0,0
1085,1085,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001132.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,26.968000000000004,26.968000000000004,0.0,0.0,0.0,13.698824094072476,25.19514388489209,True,True,False,-1,22.68864278789624,23.10873302647194,99.9,0,0,0,0
1086,1086,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001139.DAT,4,iz,77.002256,5.893483,z,-7.7650000000000015,-2.7590000000000003,0.0,0.0,0.0,2.107000000000013,-2.8989999999999867,28.210227272727273,23.373210633946833,0.0,True,True,True,-1,99.9,22.63047251942737,22.656581456206776,0,0,0,0
1087,1087,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001153.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,10.102999999999994,10.102999999999994,10.314432989690722,10.768855259946301,0.0,True,True,False,-1,99.9,23.388411240579615,23.670759974963783,0,0,0,0
1088,1088,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001158.DAT,4,iz,77.002256,5.893483,i,8.5426,1.6520000000000008,0.0,0.0,0.0,14.770599999999998,7.879999999999999,4.630633373934226,5.9687176835573945,0.0,True,True,True,-1,99.9,24.091581242641286,24.54489113514234,0,0,0,0
1089,1089,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001184.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,4.9710000000000045,4.9710000000000045,0.0,0.0,0.0,10.330687830687829,14.483529767301302,True,True,False,-1,23.29857204145855,23.417465691571135,99.9,0,0,0,0
1090,1090,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001193.DAT,4,iz,77.002256,5.893483,i,1.3200000000000005,3.285,0.0,0.0,0.0,2.123000000000001,0.15800000000000125,8.191011235955058,7.514462809917355,0.0,True,True,False,-1,99.9,23.840416779883366,23.922676869037577,0,0,0,0
1091,1091,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001196.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-95.734,-95.734,55.57669789227165,22.80494305791132,0.0,True,True,False,-1,99.9,22.565841347355708,21.803973496310462,0,0,0,0
1092,1092,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001197.DAT,4,ir,77.390969,6.614503,i,0.0,1.8417000000000008,1.8726000000000005,-5.8574,-5.888299999999999,0.0,0.0,0.0,2.7072426937738245,1.3247513812154696,True,True,False,-1,25.797892621187682,24.931320182446804,99.9,0,0,0,0
1093,1093,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001227.DAT,4,iz,77.002256,5.893483,i,-0.6490000000000009,-6.7490000000000085,0.0,0.0,0.0,0.4510000000000076,-5.649000000000001,27.5915619389587,23.680552006133407,0.0,True,True,False,-1,99.9,22.66485278887674,22.595711823865585,0,0,0,0
1094,1094,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001228.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-40.239,-40.239,0.0,0.0,0.0,21.90592168099332,15.555119299305346,True,True,False,-1,23.220418682469877,22.59357949091406,99.9,0,0,0,0
1095,1095,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001241.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-3.801999999999993,-3.801999999999993,0.0,0.0,0.0,19.126285577613015,22.87237237237237,True,True,False,-1,22.795611383948245,22.742722991102408,99.9,0,0,0,0
1096,1096,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001252.DAT,4,ir,77.390969,6.614503,i,0.0,1.1033,1.3050199999999998,-7.163659999999999,-7.36538,0.0,0.0,0.0,2.0033053648614287,0.19771697070204533,True,True,False,-1,27.86371872407432,25.25882224880181,99.9,0,0,0,0
1097,1097,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001261.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,26.449999999999992,26.449999999999992,0.0,0.0,0.0,39.66934341048654,56.84502923976609,True,True,False,-1,21.77820349933298,21.936985335085243,99.9,0,0,0,0
1098,1098,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001262.DAT,4,ir,77.390969,6.614503,r,0.0,2.53533,-5.9218,6.27493,-2.1822,0.0,0.0,0.0,0.39233901756172057,1.4584645125655895,True,True,False,-1,27.5,27.030141177343683,99.9,0,0,0,0
1099,1099,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001269.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,62.72000000000001,62.72000000000001,35.688373476063035,43.69679579148733,0.0,True,True,False,-1,99.9,21.845415948560618,22.30186594392481,0,0,0,0
1100,1100,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001283.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-11.9436,-11.9436,0.0,0.0,0.0,4.453667953667955,1.986699206833435,True,True,False,-1,25.46564733093225,24.334656046217408,99.9,0,0,0,0
1101,1101,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001290.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-25.450000000000014,-25.450000000000014,40.87059520284277,27.197390674075862,0.0,True,True,False,-1,99.9,22.371443334777414,22.15014494232505,0,0,0,0
1102,1102,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001294.DAT,4,iz,77.002256,5.893483,z,-2.224,0.8855000000000001,0.0,0.0,0.0,-13.8199,-16.9294,5.250456482045039,0.3137259989621173,0.0,True,True,False,-1,99.9,27.293844447078428,24.557674788873733,0,0,0,0
1103,1103,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001296.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,9.81,9.81,7.804678007290403,8.676197458455523,0.0,True,True,False,-1,99.9,23.624337368883573,23.975462957767547,0,0,0,0
1104,1104,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001303.DAT,4,ir,77.390969,6.614503,i,0.0,-7.341999999999999,-11.520999999999999,-60.161,-64.34,0.0,0.0,0.0,21.149711127857326,6.6141992294991745,True,True,True,-1,24.756422865139395,22.785819682747196,99.9,0,0,0,0
1105,1105,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001304.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,25.751,25.751,0.0,0.0,0.0,14.8621103117506,26.273135669362087,True,True,False,-1,22.642179181263675,23.019458661400357,99.9,0,0,0,0
1106,1106,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001326.DAT,4,iz,77.002256,5.893483,i,-2.282,-1.6000000000000014,0.0,0.0,0.0,9.248,8.566000000000003,9.863208977858658,10.588917525773194,0.0,True,True,False,-1,99.9,23.508919644127296,23.79865325019536,0,0,0,0
1107,1107,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001346.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,53.06999999999999,53.06999999999999,0.0,0.0,0.0,45.10122410546139,70.75187969924812,True,True,False,-1,21.528592571504813,21.794067906439047,99.9,0,0,0,0
1108,1108,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001347.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-11.8647,-11.8647,6.130474452554746,2.0349202453987734,0.0,True,True,False,-1,99.9,25.2033124858172,24.238935260476502,0,0,0,0
1109,1109,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001353.DAT,4,iz,77.002256,5.893483,i,-1.77014,3.6860800000000005,0.0,0.0,0.0,5.7225,0.2662800000000001,-0.2717873510540788,0.7942946058091287,0.0,True,True,False,-1,99.9,26.28470340394525,27.5,0,0,0,0
1110,1110,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001362.DAT,4,ir,77.390969,6.614503,i,0.0,-2.3617,2.0347,-4.7659,-9.1623,0.0,0.0,0.0,1.1975833121343171,-0.6690351119712471,True,True,False,-1,27.5,26.57417998055123,99.9,0,0,0,0
1111,1111,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001369.DAT,4,ir,77.390969,6.614503,i,0.0,-2.369,4.16492,-17.0847,-23.61862,0.0,0.0,0.0,5.827288866345422,0.9732872928176796,True,True,False,-1,26.13262594044488,24.21491038580071,99.9,0,0,0,0
1112,1112,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001387.DAT,4,ir,77.390969,6.614503,i,0.0,-2.6370000000000005,-0.11799999999999855,0.7370000000000019,-1.7819999999999998,0.0,0.0,0.0,7.086163203243791,7.202200825309491,True,True,False,-1,23.95998064887678,23.991126364919204,99.9,0,0,0,0
1113,1113,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001392.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-2.5444,-2.5444,0.8286717557251909,0.04164619164619165,0.0,True,True,False,-1,99.9,29.42707574365225,26.416015397446326,0,0,0,0
1114,1114,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001398.DAT,4,iz,77.002256,5.893483,i,3.619,1.4200000000000017,0.0,0.0,0.0,29.14,26.941000000000006,23.71218487394958,27.01427842937277,0.0,True,True,False,-1,99.9,22.43724759738297,22.75580858735271,0,0,0,0
1115,1115,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001420.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-29.484,-29.484,0.0,0.0,0.0,9.643252345441423,3.2316366961292284,True,True,False,-1,24.936428096481894,23.492491109822478,99.9,0,0,0,0
1116,1116,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001442.DAT,4,iz,77.002256,5.893483,z,-3.0619999999999994,5.512500000000001,0.0,0.0,0.0,-3.4527,-12.0272,4.3064270484313125,1.9759720062208401,0.0,True,True,False,-1,99.9,25.29464247271813,24.88904263231616,0,0,0,0
1117,1117,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001454.DAT,4,ir,77.390969,6.614503,r,0.0,38.89999999999985,46.5999999999999,507.7000000000001,500.0,0.0,0.0,0.0,312.3729826658697,400.1349527665317,True,True,True,-1,19.20719315571365,19.511773349722574,99.9,0,0,0,0
1118,1118,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001472.DAT,4,ir,77.390969,6.614503,i,0.0,4.3474,3.6414480000000005,-5.1298,-5.8357519999999985,0.0,0.0,0.0,1.4769328585961343,-0.00786618744816146,True,True,False,-1,27.5,25.590064345292436,99.9,0,0,0,0
1119,1119,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001491.DAT,4,iz,77.002256,5.893483,z,-0.5138900000000001,0.2432000000000001,0.0,0.0,0.0,-2.30661,-3.0637,0.3717776420281002,-0.4160093409444732,0.0,True,True,False,-1,99.9,27.5,27.882133018836942,0,0,0,0
1120,1120,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001494.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-20.6007,-20.6007,8.821190042501518,2.075165644171779,0.0,True,True,False,-1,99.9,25.182049045438472,23.84187306651806,0,0,0,0
1121,1121,RM_DES+LIGO_KN_SIGNAL/data/DES-0002_SN00001501.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,50.30800000000001,50.30800000000001,28.688191330343795,35.16105769230769,0.0,True,True,False,-1,99.9,22.087111846519843,22.544751773063346,0,0,0,0
